YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2017,Purdue,4,16,70.1097,68.8912,112.965,20,116.912,94.7469,18,92.6889,24.2236,23.8,116.1,92.3,0.933,32,25,7,78.125,55.7,46.7,34.3,22.7,18.4,17.0,30.9,75.5,24.5,69.1,70.1,52.5,45.8,40.6,32.3,6.1,8.9,64.9,49.1,62.0,38.0,66.8,33.2,70.5,76.997,81.841,1.555,67.524,76.4,71.2,1.13,0.947,29.59,5.6,33,116,628,13,18.1,2,4,7,1,6,2,10,24,13,22,9.7,8,239,22,199,-0.3,2,1,0,0,5,1,117,314,201,102,9.4,2,0,1,0,2,2,82,285,103
2017,Rhode Island,11,32,67.321,66.1243,108.7,71,110.668,96.1015,33,95.0527,15.6156,15.3,110.2,94.9,0.848,33,24,9,72.72727,50.7,44.7,39.6,45.4,16.6,19.5,33.1,70.7,29.3,66.9,67.3,50.5,45.3,34.0,29.0,16.4,7.8,51.5,46.6,68.0,32.0,70.2,29.8,67.8,77.065,79.822,1.795,64.496,65.7,71.0,1.086,0.96,20.094,0.4,9,264,627,39,11.7,1,1,2,2,6,4,28,50,39,73,5.0,12,310,73,204,-0.3,0,0,4,1,1,2,29,319,223,254,10.8,0,2,4,0,4,0,29,310,269
2017,Saint Mary's,7,32,60.8363,59.2901,118.452,3,118.894,92.6317,9,94.2568,24.6377,24.1,118.3,94.2,0.932,32,28,4,87.5,57.9,45.2,26.6,25.5,17.3,15.4,33.4,78.6,21.4,66.6,60.8,56.5,45.1,39.9,30.3,8.5,7.4,63.7,41.9,58.4,41.6,71.8,28.2,60.8,77.576,81.393,1.957,24.566,74.8,68.6,1.184,0.929,18.282,3.9,17,350,626,22,15.8,0,3,1,0,5,1,12,27,22,69,5.1,15,125,70,102,1.0,0,0,2,0,5,4,31,289,103,306,11.5,3,0,0,0,1,0,6,306,306
2017,Seton Hall,9,64,68.913,67.2845,104.876,145,109.8,100.769,104,95.8517,13.9487,12.8,108.6,95.8,0.809,32,21,11,65.625,50.2,49.0,37.9,36.1,19.4,17.6,35.3,74.6,25.4,64.7,68.9,50.0,48.0,33.7,34.0,6.6,8.2,46.6,49.3,69.1,30.9,65.7,34.3,68.8,77.608,80.545,1.777,55.205,64.3,71.7,1.052,1.007,32.687,2.7,110,215,625,49,10.6,1,5,6,3,5,3,36,55,49,34,8.9,25,288,34,20,2.9,1,0,1,1,2,4,10,215,20,27,8.3,0,0,1,0,5,2,14,291,27
2017,SMU,6,64,63.8434,63.5675,116.641,8,120.073,93.8224,13,94.8141,25.2591,25.1,118.8,93.7,0.939,34,30,4,88.23529,54.7,45.7,36.5,24.5,17.0,18.3,37.5,73.7,26.3,62.5,63.8,51.2,43.5,40.6,32.2,11.4,8.5,62.5,55.9,63.7,36.3,54.7,45.3,65.0,78.474,79.495,1.875,64.748,69.5,69.1,1.167,0.937,22.062,6.4,22,331,624,18,16.6,2,2,0,0,11,2,17,46,21,63,6.3,21,265,63,66,1.6,0,1,0,0,4,2,66,294,86,300,11.3,0,1,1,0,11,1,65,310,289
2017,South Carolina,7,4,69.4858,68.211,101.278,219,105.546,91.2888,5,88.5163,17.0302,16.9,105.2,88.3,0.882,31,21,10,67.74194,46.7,45.0,39.9,46.7,19.0,24.5,33.8,68.4,31.6,66.2,69.5,45.0,45.3,33.4,29.6,10.6,9.2,51.3,44.8,66.3,33.7,66.1,33.9,69.6,77.096,80.611,1.537,50.958,69.3,71.1,1.009,0.911,27.468,1.7,12,180,623,38,11.7,2,2,1,4,12,4,28,79,38,49,7.1,31,209,49,132,0.6,1,2,2,1,3,0,10,152,131,211,10.4,0,0,0,1,2,2,36,333,210
2017,South Dakota St.,16,64,69.2887,67.0521,110.093,51,110.782,111.611,330,112.116,-1.33359,-3.1,108.6,111.7,0.42,32,16,16,50.0,53.8,54.0,40.6,27.1,18.3,16.3,27.4,71.2,28.8,72.6,69.3,53.4,52.4,36.1,37.3,6.8,10.2,51.6,53.0,54.0,46.0,54.1,45.9,68.6,77.531,80.111,1.779,6.456,77.1,72.8,1.101,1.116,13.118,-9.8,318,228,622,177,-0.5,0,1,0,1,0,1,117,229,177,161,-1.1,5,207,161,155,0.3,2,1,2,2,2,3,150,345,155,234,10.6,2,1,1,2,0,1,34,280,234
2017,Texas Southern,16,64,69.3789,68.4526,106.57,107,103.622,102.692,154,107.286,-3.66476,-4.9,101.7,106.6,0.368,34,23,11,67.64706,48.2,48.9,44.9,32.2,16.6,19.3,32.3,65.6,34.4,67.7,69.4,50.1,49.0,29.7,32.4,7.4,8.8,47.4,48.2,65.9,34.1,71.5,28.5,69.9,74.36,79.871,2.001,5.421,73.3,68.1,1.063,1.026,15.142,-4.4,103,155,621,201,-2.5,0,4,0,0,0,2,155,238,201,278,-4.8,14,279,277,16,3.0,0,2,0,0,6,2,1,289,16,178,10.1,6,1,0,2,5,5,10,286,175
2017,Troy,15,64,69.173,68.0509,109.346,60,109.892,104.153,193,107.217,2.67571,1.8,108.8,107.0,0.548,34,20,14,58.82353,51.8,49.9,40.6,32.6,17.6,17.7,30.6,70.4,29.6,69.4,69.2,50.8,49.5,35.5,33.7,9.6,9.3,48.1,50.2,59.7,40.3,60.5,39.5,69.4,76.391,78.877,2.045,10.042,72.3,72.5,1.092,1.04,11.532,-8.1,150,191,620,147,1.0,0,0,0,0,1,2,147,253,147,187,-1.8,177,327,188,169,0.2,0,1,0,0,4,5,62,308,192,209,10.3,3,1,4,1,0,0,109,342,215
2017,UC Davis,16,64,69.6431,68.4821,98.5122,275,97.8508,97.7913,49,102.603,-4.75235,-3.1,97.9,101.0,0.411,32,20,12,62.5,48.7,48.4,41.1,33.6,20.2,20.0,29.6,71.7,28.3,70.4,69.6,46.9,48.1,35.1,32.7,9.6,9.1,51.9,53.9,68.6,31.4,63.7,36.3,70.2,75.769,78.55,2.206,5.789,66.1,70.8,0.986,0.979,9.044,-7.5,83,133,619,214,-3.2,0,0,0,1,0,0,209,285,214,252,-3.9,152,286,252,2,4.1,0,0,0,0,0,2,1,326,2,64,8.9,0,0,3,2,1,1,33,351,65
2017,UCLA,3,16,74.8337,73.179,120.722,1,122.757,101.061,113,99.8057,22.9515,22.5,121.7,99.2,0.913,33,29,4,87.87879,59.5,48.4,26.9,25.8,15.4,16.2,29.4,71.7,28.3,70.6,74.8,58.8,45.0,40.5,36.2,12.8,4.3,63.7,47.0,62.4,37.6,64.0,36.0,75.4,78.441,82.349,1.438,77.967,74.5,67.1,1.208,1.007,23.941,6.7,83,9,618,12,18.2,4,3,2,0,7,1,8,18,12,38,8.3,9,270,38,55,1.8,3,3,2,0,1,0,23,231,58,186,10.2,2,1,2,2,3,0,37,344,185
2017,UNC Wilmington,12,64,70.2375,70.0795,118.069,4,117.706,105.225,213,105.319,12.3867,12.5,117.1,104.6,0.786,32,27,5,84.375,55.2,53.1,30.9,39.4,13.9,20.3,32.5,71.2,28.8,67.5,70.2,56.1,54.2,36.0,33.7,8.5,7.7,51.9,47.9,58.2,41.8,70.6,29.4,71.4,75.533,78.114,2.068,5.2,68.9,70.7,1.18,1.052,13.569,1.5,298,84,617,66,8.6,0,0,0,1,4,2,53,80,66,110,1.2,80,300,110,14,3.1,5,2,1,0,1,0,9,184,14,39,8.5,0,0,2,1,7,0,1,268,38
2017,USC,11,32,70.8167,68.8968,110.855,43,112.508,102.912,161,100.168,12.3407,11.6,111.2,99.6,0.78,33,24,9,72.72727,51.9,49.7,37.2,23.9,15.7,18.0,30.8,68.8,31.2,69.2,70.8,50.5,46.8,36.3,36.5,13.6,8.7,56.3,53.5,63.9,36.1,63.5,36.5,70.5,78.071,81.998,1.068,81.237,73.9,71.3,1.107,1.029,23.057,1.3,140,116,616,55,9.3,2,6,0,2,4,0,34,66,55,64,5.6,55,184,64,18,2.9,0,2,4,0,3,2,1,81,18,22,8.0,1,0,2,2,2,1,2,283,21
2017,Vanderbilt,9,64,67.1757,65.5596,105.957,120,112.303,100.9,111,96.065,16.2376,17.6,112.8,95.2,0.876,34,19,15,55.88235,52.3,47.9,34.9,30.6,18.3,16.0,25.0,72.9,27.1,75.0,67.2,48.3,46.7,37.7,33.6,9.7,11.0,55.5,46.5,51.4,48.6,66.8,33.2,67.0,78.27,81.583,1.834,53.364,77.6,70.4,1.057,1.011,33.443,0.1,65,292,615,41,11.4,4,3,2,5,7,6,38,75,41,30,9.0,18,90,31,248,-1.0,1,4,1,1,1,3,208,339,248,343,12.4,1,1,1,1,0,3,122,343,342
2017,VCU,10,64,68.8475,68.1834,106.826,102,110.018,95.0426,20,95.716,14.3025,12.1,107.9,95.8,0.797,34,26,8,76.47059,51.1,47.1,36.3,39.8,17.9,21.0,31.4,72.5,27.5,68.6,68.8,51.5,45.5,33.4,33.8,10.5,9.0,56.7,46.2,70.3,29.7,68.7,31.3,69.8,76.401,78.871,2.26,42.055,70.7,69.5,1.069,0.951,18.914,1.3,39,162,614,46,11.0,0,1,1,3,8,3,28,55,44,78,4.2,28,229,80,116,0.8,1,1,6,1,4,1,67,262,96,37,8.5,1,2,3,0,5,0,28,273,41
2017,Vermont,13,64,65.2644,64.3336,112.739,23,110.832,96.2827,36,98.9477,11.8847,10.9,109.5,98.6,0.77,33,28,5,84.84848,55.4,48.2,34.9,26.6,17.1,19.7,30.1,73.1,26.9,69.9,65.3,55.6,46.7,36.7,34.5,11.7,7.3,49.2,44.2,68.5,31.5,69.7,30.3,65.9,76.783,79.384,1.935,6.681,70.0,70.7,1.125,0.963,12.311,0.7,76,314,613,73,7.5,0,1,0,1,0,2,71,109,73,155,-0.7,68,185,155,30,2.4,0,0,2,1,4,1,19,209,30,57,8.8,4,0,0,0,11,1,6,342,58
2017,Villanova,1,32,65.8287,63.9872,117.917,5,122.753,95.7139,29,91.9756,30.7772,30.0,122.2,92.2,0.962,34,31,3,91.17647,57.9,48.1,35.3,21.8,17.1,20.2,29.6,72.4,27.6,70.4,65.8,59.7,48.9,37.0,31.3,9.2,6.1,53.2,57.8,55.9,44.1,59.8,40.2,65.8,77.636,79.413,1.845,75.837,79.4,71.2,1.18,0.954,30.578,11.1,72,318,612,2,22.1,3,2,10,1,9,0,2,7,2,12,10.7,3,193,12,57,1.8,5,0,2,0,1,2,17,151,57,187,10.2,2,0,4,0,3,2,35,220,188
2017,Virginia,5,32,60.098,58.8864,109.116,63,113.686,91.0938,4,87.0194,26.6671,27.4,114.1,86.7,0.959,32,22,10,68.75,52.9,45.7,25.7,34.0,15.6,21.0,28.7,75.8,24.2,71.3,60.1,50.0,45.0,39.3,31.2,14.0,7.7,57.2,50.5,66.8,33.2,60.3,39.7,60.3,77.405,79.894,1.562,71.089,70.8,70.4,1.091,0.911,35.989,5.0,22,351,611,9,19.3,4,6,4,3,7,1,2,11,9,3,12.2,1,152,3,310,-2.0,3,2,2,0,1,3,46,317,311,292,11.2,2,1,0,0,7,0,8,319,293
2017,Virginia Tech,9,64,69.9367,68.2782,112.502,25,117.358,106.185,229,102.419,14.9395,15.0,116.4,101.4,0.83,32,22,10,68.75,57.0,50.9,40.5,26.9,17.2,16.6,23.4,70.1,29.9,76.6,69.9,54.8,49.1,40.3,36.0,7.0,11.9,55.9,49.2,60.1,39.9,64.6,35.4,70.1,76.574,78.897,1.923,67.076,73.4,71.5,1.125,1.056,32.173,3.3,193,138,610,42,11.2,3,6,5,2,4,2,33,56,43,35,8.7,27,340,35,17,3.0,0,1,2,0,3,3,5,204,17,123,9.7,2,2,1,0,1,1,52,309,122
2017,Wake Forest,11,68,71.6922,70.4705,115.266,13,120.873,109.04,293,103.6,17.2722,19.6,121.4,101.8,0.883,32,19,13,59.375,54.0,52.2,40.2,37.0,16.5,16.1,30.9,72.4,27.6,69.1,71.7,51.9,51.3,38.7,35.7,10.3,9.9,55.5,52.6,64.8,35.2,61.1,38.9,72.0,77.249,81.314,1.395,47.009,77.2,72.3,1.153,1.087,34.379,1.3,251,61,609,35,11.9,1,7,2,6,7,0,33,84,35,25,9.6,16,267,24,167,0.2,3,2,1,0,5,3,50,228,167,11,7.8,0,1,4,0,1,1,3,293,11
2017,West Virginia,4,16,71.479,69.8998,112.338,27,116.472,91.646,7,89.6731,26.7991,26.3,116.1,89.8,0.951,34,26,8,76.47059,51.8,48.7,38.2,42.2,16.9,28.1,37.7,67.6,32.4,62.3,71.5,50.6,46.6,36.1,34.9,13.9,9.2,57.7,54.0,67.0,33.0,63.7,36.3,72.5,77.619,80.701,1.953,43.642,67.8,67.5,1.127,0.912,32.564,6.4,93,48,608,5,20.4,5,3,4,3,8,1,1,18,5,9,11.3,4,303,9,277,-1.5,3,2,0,0,5,0,50,325,277,308,11.5,4,3,1,0,5,2,7,348,308
2017,Wichita St.,10,32,69.6587,68.6272,117.578,6,119.636,90.085,2,93.2236,26.4121,24.1,116.9,92.8,0.934,33,29,4,87.87879,54.7,43.9,40.9,35.2,15.9,19.8,33.9,75.8,24.2,66.1,69.6,51.0,42.3,40.7,31.0,11.2,8.7,59.0,49.2,63.6,36.4,61.2,38.8,70.5,77.722,80.469,1.45,40.472,72.9,69.7,1.177,0.9,17.09,4.1,6,116,607,14,18.0,0,1,0,2,3,1,8,36,14,82,3.9,17,293,82,247,-1.0,2,1,2,0,4,0,93,322,247,227,10.5,3,0,6,0,3,1,40,332,227
2017,Winthrop,13,64,71.226,70.9519,108.867,68,106.436,97.0163,41,101.809,4.62694,3.7,105.4,101.7,0.601,30,24,6,80.0,53.7,46.4,38.9,33.8,17.9,18.7,27.0,71.3,28.7,73.0,71.2,51.2,45.7,38.0,31.8,13.5,10.0,48.4,41.0,56.4,43.6,64.6,35.4,72.3,74.895,78.889,2.203,5.374,71.9,72.4,1.086,0.975,9.847,-1.8,30,53,606,114,2.8,0,1,0,1,1,0,111,178,114,251,-3.8,56,334,251,29,2.4,0,0,1,0,4,2,8,201,29,21,8.0,3,1,1,0,3,1,9,326,22
2017,Wisconsin,8,16,64.5856,63.2884,110.209,50,113.589,94.0971,16,91.2963,22.2926,22.0,113.5,91.5,0.923,34,25,9,73.52941,51.7,47.3,32.0,26.4,16.8,19.9,35.5,74.6,25.4,64.5,64.6,50.8,42.6,35.5,37.7,9.9,8.4,51.6,46.3,63.3,36.7,66.6,33.4,64.5,77.532,80.762,2.056,56.744,64.4,73.8,1.102,0.941,31.468,5.1,45,338,605,16,16.8,1,4,9,3,7,2,8,26,15,18,10.0,2,233,19,194,-0.2,3,0,0,0,4,1,36,313,175,205,10.3,0,0,1,0,4,0,56,299,171
2017,Xavier,11,8,68.3481,67.1917,108.762,70,114.744,103.983,189,99.4255,15.3189,17.2,114.5,97.3,0.867,34,21,13,61.76471,51.6,51.8,41.2,33.7,18.6,17.8,35.2,75.0,25.0,64.8,68.3,52.0,52.5,34.0,33.8,7.9,10.6,57.5,55.5,63.6,36.4,60.8,39.2,68.7,78.488,80.22,1.708,61.847,68.8,69.9,1.087,1.04,32.401,1.6,227,221,604,32,12.8,1,6,5,5,5,2,6,32,32,24,9.6,6,161,21,178,0.0,2,2,1,1,2,5,19,203,178,75,9.1,1,1,1,1,1,3,60,339,73
2016,Arizona,6,64,70.0436,68.3189,113.644,20,117.368,96.3315,31,95.4851,21.8831,20.7,116.4,95.7,0.905,33,25,8,75.75758,53.8,46.3,44.1,29.2,17.9,16.2,35.1,75.1,24.9,64.9,70.0,52.3,45.5,38.3,32.1,11.4,8.2,51.6,48.6,70.8,29.2,68.8,31.2,69.1,78.309,82.474,2.016,66.359,72.3,71.2,1.136,0.965,25.107,3.4,31,165,603,13,16.4,1,2,2,3,11,3,6,29,13,39,7.3,6,248,39,283,-1.6,1,3,3,2,2,0,72,305,285,170,10.1,1,0,2,1,6,1,32,295,171
2016,Austin Peay,16,64,70.3103,69.3154,104.791,158,104.005,108.127,280,109.104,-5.09934,-6.6,101.8,108.4,0.327,33,16,17,48.48485,51.5,53.6,46.5,31.1,20.4,18.8,31.8,70.3,29.7,68.2,70.3,51.2,52.9,34.9,36.4,7.7,7.4,50.4,52.9,68.0,32.0,59.9,40.1,70.4,76.334,78.983,1.667,0.232,67.0,70.5,1.047,1.08,12.023,-11.3,327,101,602,238,-5.1,0,2,0,0,0,0,237,325,238,238,-3.6,6,302,238,62,1.9,0,4,1,1,2,3,50,304,62,39,8.7,1,5,3,2,3,3,9,285,39
2016,Baylor,5,64,67.1496,66.4547,112.458,27,118.756,102.671,142,98.8407,19.9152,18.5,117.8,99.3,0.877,32,21,11,65.625,51.7,51.0,39.2,38.1,18.9,19.8,40.2,71.2,28.8,59.8,67.2,49.9,48.7,37.4,37.1,11.1,9.5,63.8,72.9,71.4,28.6,66.2,33.8,67.3,76.784,80.2,1.878,48.262,72.7,70.1,1.124,1.025,35.471,3.5,229,262,601,26,14.0,3,9,2,1,7,1,5,33,25,12,10.0,11,142,11,119,0.7,1,1,1,4,3,3,38,313,119,278,11.3,5,1,1,2,5,0,38,347,276
2016,Buffalo,14,64,72.3903,71.9828,104.917,152,105.541,103.878,171,102.83,2.71119,1.8,104.3,102.5,0.55,33,19,14,57.57576,49.6,49.8,41.7,37.1,18.9,17.7,32.2,71.4,28.6,67.8,72.4,49.2,48.8,33.5,34.4,9.0,8.6,48.6,51.0,63.0,37.0,64.1,35.9,72.9,77.17,79.387,1.454,6.348,70.9,71.5,1.05,1.041,17.81,-5.8,174,30,600,126,2.3,0,2,0,2,1,3,82,151,126,121,0.7,62,312,121,98,0.9,0,2,1,2,6,2,39,291,98,188,10.3,2,3,2,2,1,1,39,344,187
2016,Butler,9,32,70.1183,67.7286,113.775,18,117.318,101.794,127,101.468,15.8497,18.5,117.9,99.4,0.877,31,21,10,67.74194,52.5,49.4,39.8,36.2,14.5,18.6,32.8,72.2,27.8,67.2,70.1,50.0,48.5,38.7,33.9,9.3,10.7,51.3,50.9,69.5,30.5,63.1,36.9,69.2,77.299,79.091,2.128,61.077,73.1,71.0,1.144,1.011,29.739,2.1,148,162,599,27,13.8,1,5,4,1,5,4,1,28,27,33,7.9,2,226,32,247,-1.1,3,3,2,3,2,3,58,336,247,335,12.4,0,0,1,0,4,1,17,350,335
2016,Cal St. Bakersfield,15,64,68.1166,67.6197,104.634,162,103.37,92.1481,4,96.8714,6.49871,7.7,103.2,95.5,0.709,29,21,8,72.41379,49.3,44.7,38.5,42.0,18.1,21.8,34.0,70.4,29.6,66.0,68.1,48.4,42.6,34.6,32.6,14.1,7.9,57.8,47.5,73.0,27.0,66.9,33.1,68.5,75.521,78.648,1.895,5.421,65.1,67.7,1.045,0.922,10.513,-3.5,12,199,598,140,1.2,0,0,0,1,0,1,138,266,141,262,-4.5,211,346,262,78,1.4,1,2,0,0,2,2,32,233,77,85,9.3,0,0,1,0,1,2,68,341,86
2016,California,4,64,68.199,68.0218,109.094,70,112.902,97.4043,38,93.2625,19.6396,19.5,112.5,93.0,0.899,33,23,10,69.69697,52.5,44.0,41.6,37.2,17.5,14.1,32.4,74.3,25.7,67.6,68.2,51.0,40.9,36.9,35.1,11.1,7.8,48.9,47.4,66.3,33.7,73.5,26.5,68.8,79.119,82.18,1.439,78.13,65.6,70.6,1.09,0.973,27.208,2.2,4,183,597,30,13.3,2,3,3,2,9,5,19,50,30,36,7.5,22,275,36,201,-0.4,1,1,5,4,3,2,101,329,201,33,8.5,0,0,0,0,3,3,27,264,33
2016,Chattanooga,12,64,67.4188,66.1763,109.685,64,107.156,98.6493,58,99.7384,7.41784,5.6,105.9,100.3,0.651,32,27,5,84.375,51.8,49.8,42.0,30.8,17.9,20.3,32.4,71.1,28.9,67.6,67.4,50.4,50.0,36.1,33.0,13.4,10.9,55.7,49.7,62.9,37.1,63.7,36.3,67.1,77.023,79.324,2.305,7.903,73.3,67.1,1.101,0.988,11.639,0.4,174,272,596,108,4.2,0,1,1,0,1,0,83,149,108,190,-2.0,23,192,189,4,4.4,3,0,2,0,6,2,1,322,4,161,10.0,4,1,0,0,5,2,6,322,160
2016,Cincinnati,9,64,65.806,64.1147,108.015,89,110.035,93.5777,9,92.8755,17.1593,16.8,109.5,92.7,0.872,32,22,10,68.75,49.0,45.3,33.5,26.9,16.4,20.6,36.8,69.4,30.6,63.2,65.8,47.5,40.9,34.5,35.6,15.5,8.6,60.1,50.8,63.6,36.4,65.0,35.0,66.2,77.619,80.72,1.92,56.651,70.4,67.7,1.085,0.932,23.448,0.3,24,310,595,28,13.6,3,4,1,1,5,5,1,29,28,49,6.9,11,253,49,285,-1.7,0,2,0,1,3,0,90,320,287,208,10.6,1,1,1,0,2,1,95,350,211
2016,Colorado,8,64,71.0226,68.9529,105.3,139,108.785,98.86,61,95.1948,13.5905,12.4,107.8,95.4,0.803,32,21,11,65.625,48.4,46.9,40.0,35.5,18.8,15.4,35.0,75.4,24.6,65.0,71.0,43.7,44.4,38.9,35.3,11.8,11.1,53.4,42.0,67.6,32.4,71.2,28.8,69.9,78.037,81.146,1.771,53.765,73.7,67.9,1.055,0.988,26.719,0.7,50,122,594,57,8.8,2,4,2,4,5,3,50,73,57,59,6.1,10,137,59,49,2.1,3,1,2,3,3,0,16,347,49,54,9.0,0,1,1,1,2,1,28,347,54
2016,Connecticut,9,32,66.4159,65.7403,108.729,77,111.651,93.7251,10,92.899,18.752,17.1,110.4,93.3,0.874,34,24,10,70.58824,52.0,44.2,29.7,34.5,16.5,18.1,29.1,70.8,29.2,70.9,66.4,50.9,41.3,36.2,32.7,14.0,9.2,52.3,52.6,66.3,33.7,63.3,36.7,66.9,77.999,80.969,1.968,72.327,78.7,65.8,1.091,0.938,23.62,1.2,5,282,593,25,14.1,1,3,3,3,8,4,17,30,26,44,7.2,6,292,44,257,-1.3,1,2,1,0,4,1,71,314,263,180,10.2,0,0,3,0,6,3,55,248,192
2016,Dayton,7,64,68.781,67.8498,105.445,135,106.934,94.5946,18,93.5907,13.3434,14.2,106.8,92.6,0.838,32,25,7,78.125,52.0,46.9,41.0,32.5,18.8,17.9,28.9,76.4,23.6,71.1,68.8,52.0,43.7,34.7,34.9,12.3,8.1,57.5,55.0,65.2,34.8,63.3,36.7,68.5,76.731,79.65,1.562,36.347,67.3,65.9,1.052,0.946,20.789,2.4,50,199,592,46,10.1,2,1,1,2,9,2,28,57,46,77,4.5,9,284,77,39,2.5,3,4,1,1,0,0,8,285,40,314,12.0,3,2,0,0,2,0,44,338,316
2016,Duke,4,16,68.4041,67.5008,118.081,4,121.786,105.037,201,99.7328,22.0532,23.0,121.5,98.5,0.918,33,23,10,69.69697,53.7,49.4,40.2,25.4,14.3,17.7,34.0,65.5,34.5,66.0,68.4,50.7,48.9,38.7,33.9,9.5,9.6,49.2,52.5,59.9,40.1,71.0,29.0,68.8,78.698,82.182,1.063,94.152,72.2,68.4,1.183,1.046,32.331,4.2,148,183,591,11,17.6,4,4,3,6,6,0,2,16,11,9,10.4,3,236,9,297,-1.8,0,0,2,1,2,3,111,347,297,29,8.5,3,0,1,1,5,2,16,347,29
2016,Fairleigh Dickinson,16,68,71.8212,71.1346,105.805,128,104.836,107.841,270,114.583,-9.74686,-10.9,103.7,114.6,0.241,31,17,14,54.83871,51.6,52.0,33.6,46.5,17.9,21.0,28.9,64.0,36.0,71.1,71.8,50.1,51.3,36.5,35.4,6.9,9.0,50.9,55.0,67.2,32.8,63.7,36.3,72.2,75.774,78.451,0.746,0.2,69.9,70.5,1.057,1.08,9.645,-9.9,282,53,590,269,-7.0,0,1,0,0,0,2,261,337,269,303,-6.5,9,323,303,34,2.6,0,1,0,0,1,2,22,274,34,223,10.7,0,1,2,0,1,0,14,283,222
2016,Florida Gulf Coast,16,64,69.0003,66.5831,106.57,116,102.917,102.335,138,104.307,-1.39023,-0.7,102.3,103.0,0.48,29,16,13,55.17241,51.2,48.1,36.4,36.1,16.9,16.2,31.5,72.5,27.5,68.5,69.0,50.9,49.0,34.6,31.0,10.6,7.3,45.7,47.2,75.6,24.4,63.3,36.7,67.7,77.38,80.411,1.331,24.576,64.5,69.5,1.062,1.024,11.006,-8.4,91,247,589,191,-1.9,0,1,0,1,0,1,175,257,191,290,-5.7,118,324,290,249,-1.2,0,0,0,1,1,4,101,309,249,326,12.2,0,2,0,1,0,1,25,338,326
2016,Fresno St.,14,64,70.1189,68.9375,104.645,161,107.084,99.8094,86,100.385,6.69862,5.6,105.5,99.9,0.652,32,23,9,71.875,48.2,48.5,38.1,46.4,14.9,20.8,30.3,71.0,29.0,69.7,70.1,46.8,47.9,34.3,32.9,11.1,7.7,50.0,53.6,69.8,30.2,60.7,39.3,69.9,77.191,80.187,2.293,40.734,69.6,69.2,1.048,0.999,17.899,-0.9,107,122,588,116,3.3,0,2,0,0,2,3,107,154,116,123,0.5,113,269,123,5,4.4,0,1,2,0,4,2,5,318,5,127,9.7,0,0,1,2,4,2,14,318,127
2016,Gonzaga,11,16,68.325,67.1988,116.179,7,116.44,97.8566,47,97.1644,19.2756,20.7,117.0,96.3,0.904,32,25,7,78.125,55.3,45.1,35.9,28.3,16.5,14.9,31.9,74.1,25.9,68.1,68.3,54.6,44.9,37.6,30.3,7.4,7.6,49.6,43.8,64.1,35.9,66.9,33.1,68.2,78.445,82.216,1.788,58.0,76.0,70.7,1.159,0.973,20.236,2.1,18,222,587,23,14.7,1,3,3,3,2,1,1,29,23,69,5.1,2,267,70,244,-1.0,0,0,0,0,3,2,79,315,244,97,9.5,0,0,2,0,0,0,6,294,96
2016,Green Bay,14,64,76.8253,76.1219,107.029,104,108.225,103.144,152,104.236,3.98885,2.5,106.9,104.4,0.568,33,21,12,63.63636,49.9,51.2,42.2,35.4,15.6,20.9,31.3,68.2,31.8,68.7,76.8,48.7,49.5,35.0,36.3,11.1,10.5,48.0,50.3,69.0,31.0,66.1,33.9,77.2,76.726,79.437,2.069,0.2,65.7,71.6,1.07,1.036,15.675,-4.5,243,5,586,125,2.3,0,0,1,4,1,3,122,207,125,136,-0.4,11,173,136,55,2.0,0,1,2,1,2,3,47,320,55,144,9.8,1,1,9,0,4,3,120,307,142
